序号,接口表名,数据类别,id,biz_unique_id,app_group_id,app_group_name,top_group_code,achievement_code,achievement_provider,achievement_desc,achievement_type,apply_industry,served_scene,online_time,create_time,update_time,del_status,favorited,来源接口
574,DATA_INNOVATION,创新成果-数据创新成果,135,130,33,数据应用,DATA,城市基础设施运行监测,北京数据集团公共数据开发有限公司,建成后，将取得显著的城市治理效能提升与民生保障价值成效。一是实现道路、桥梁、供水、排水、燃气、热力等全要素市政设施数据统一汇聚、互联互通，打破行业数据壁垒，提升城市基础设施数据共享与协同管理效率；二是支撑设施运行状态实时监测、隐患智能识别、故障提前预警与可视化监管，助力相关部门精准掌握设施运行情况，高效开展隐患排查与问题处置工作；三是为市政运维规划、安全风险防控、应急抢修部署提供量化依据，提升市政管理决策的科学性与前瞻性；四是有效提升政务部门在设施管护、风险防范、应急处置、城市运行保障等领域的协同联动能力，推动市政设施安全稳定运行，助力提升城市精细化治理水平与宜居安全环境建设。,数据应用,N,,2026-04-16 15:49:04,2026-06-09 14:23:27,2026-07-28 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
575,DATA_INNOVATION,创新成果-数据创新成果,136,129,33,数据应用,DATA,安全生产事故应急救援指挥,北京数据集团公共数据开发有限公司,建成后，将取得显著的应急处置效能提升与公共安全价值成效。一是实现事故现场、救援资源、地理信息等全要素数据统一汇聚、互联互通，打破信息壁垒，提升应急数据共享与联动效率；二是支撑救援态势实时感知、资源调度、路径优化与可视化指挥，助力相关部门精准掌握现场情况，高效开展应急处置工作；三是为突发事件应对、救援方案制定、应急力量部署提供数据依据，提升应急决策的科学性与时效性；四是有效提升政务部门在风险防控、应急救援、协同处置、民生保障等领域的联动响应能力，推动应急救援精准高效落地，助力提升城市公共安全水平与应急管理现代化建设。,数据应用,"S,G",,2026-04-16 15:45:37,2026-06-09 14:23:27,2026-07-28 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
576,DATA_INNOVATION,创新成果-数据创新成果,137,128,33,数据应用,DATA,节假日游客来源分布产品,中国移动通信集团北京有限公司,用于量化等级景区游客来源省份分布分析,数据应用,S,,2026-04-16 12:01:39,2026-06-09 14:23:27,2026-07-28 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
577,DATA_INNOVATION,创新成果-数据创新成果,138,127,33,数据应用,DATA,节假日游客出行方式分析,中国移动通信集团北京有限公司,用于量化北京市八站两场游客接待量分布情况分析,数据应用,S,,2026-04-16 12:00:04,2026-06-09 14:23:27,2026-07-28 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
578,DATA_INNOVATION,创新成果-数据创新成果,139,126,33,数据应用,DATA,重点景区热度分析产品,中国移动通信集团北京有限公司,用于量化北京市等级景区接待游客排行情况，评估不同景区游客热度偏好,数据应用,S,,2026-04-16 11:57:58,2026-06-09 14:23:27,2026-07-28 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
579,DATA_INNOVATION,创新成果-数据创新成果,140,125,33,数据应用,DATA,节假日游客结构分布分析产品,中国移动通信集团北京有限公司,用于量化北京市等级景区接待游客本地、外省、境外结构特征分布,数据应用,S,,2026-04-16 11:56:09,2026-06-09 14:23:27,2026-07-28 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
580,DATA_INNOVATION,创新成果-数据创新成果,141,124,33,数据应用,DATA,节假日游客驻留特征分析产品,中国移动通信集团北京有限公司,用于量化北京市等级景区接待游客驻留天数特征分布,数据应用,S,,2026-04-16 11:51:49,2026-06-09 14:23:27,2026-07-28 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
581,DATA_INNOVATION,创新成果-数据创新成果,142,123,33,数据应用,DATA,节假日游客接待分析产品,中国移动通信集团北京有限公司,用于量化北京市等级景区游客接待量规模趋势分布,数据应用,S,,2026-04-16 11:49:43,2026-06-09 14:23:27,2026-07-28 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
582,DATA_INNOVATION,创新成果-数据创新成果,143,122,33,数据应用,DATA,人流流动分析产品,中国移动通信集团北京有限公司,用于量化北京市流入流出人口规模趋势变化、流入来源、流出去向目的等特征分布,数据应用,S,,2026-04-16 11:48:03,2026-06-09 14:23:27,2026-07-28 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
583,DATA_INNOVATION,创新成果-数据创新成果,144,121,33,数据应用,DATA,外来人口洞察产品,中国移动通信集团北京有限公司,用于量化北京市外来游客日常时段、节假日期间到访规律统计,数据应用,S,,2026-04-16 11:45:43,2026-06-09 14:23:27,2026-07-28 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
584,DATA_INNOVATION,创新成果-数据创新成果,145,120,33,数据应用,DATA,就业人口分布产品,中国移动通信集团北京有限公司,用于量化北京市、16区工作人口规模分布统计,数据应用,S,,2026-04-16 11:43:31,2026-06-09 14:23:27,2026-07-28 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
585,DATA_INNOVATION,创新成果-数据创新成果,146,119,33,数据应用,DATA,城市常驻人口分布产品,中国移动通信集团北京有限公司,用于量化北京市、16区常驻人口规模分布特征统计,数据应用,S,,2026-04-16 11:40:06,2026-06-09 14:23:27,2026-07-28 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
586,DATA_INNOVATION,创新成果-数据创新成果,147,118,33,数据应用,DATA,用户画像洞察产品,中国移动通信集团北京有限公司,用于量化北京市人口性别、年龄、籍贯等基础画像结构分布,数据应用,S,,2026-04-16 11:36:04,2026-06-09 14:23:27,2026-07-28 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
587,DATA_INNOVATION,创新成果-数据创新成果,148,117,33,数据应用,DATA,区域职住矩阵,中国移动通信集团北京有限公司,可用于量化分析区域居民的居住地与就业地之间的空间关系。,数据应用,"S,G",,2026-04-15 21:18:36,2026-06-09 14:23:27,2026-07-28 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
588,DATA_INNOVATION,创新成果-数据创新成果,149,116,33,数据应用,DATA,数据治理服务,首信云技术有限公司 ,数据治理服务是面向企业核心业务、办公及生产系统，对结构化与非结构化数据开展汇聚、治理、加工、共享与安全管控等全流程工作。通过构建离线与实时分析数据仓库，形成贴源层、明细层、主题层、应用层的分层架构，打造“按时采集、按时加工、按时推送”的稳定数据底座，为智能问数、驾驶舱展示、报表分析、数据超市等数智化应用提供坚实数据支撑，助力企业实现数据的高效利用与便捷应用。,数据应用,S,,2026-04-14 17:06:02,2026-06-09 14:23:27,2026-07-28 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
589,DATA_INNOVATION,创新成果-数据创新成果,150,115,33,数据应用,DATA,穿透式监管平台,首信云技术有限公司,穿透式监管平台是面向各级国资监管部门与国有大中型企业打造的穿透式监管专属平台，全面适配全栈信创要求，以穿透治理为核心、刚性管控为抓手，依托数据共享、指标管理、模型管理、节点管控、监管业务五大核心模块，构建全链路数字化监管能力。平台实现多源数据穿透采集、监管指标标准化治理、智能风险自动侦测与业务全流程闭环整改，打破信息壁垒、沉淀合规数据资产，破解监管滞后与管控脱节难题，落地全级次、全链条穿透式监管，为国资监管数字化转型与企业高质量风控治理提供坚实支撑。,数据应用,S,,2026-04-14 15:22:34,2026-06-09 14:23:27,2026-07-28 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
590,DATA_INNOVATION,创新成果-数据创新成果,151,114,33,数据应用,DATA,知识中枢AI管理平台,首信云技术有限公司 ,知识中枢是一款面向政务及企业场景的知识管理与智能服务支撑平台，围绕多源异构知识的接入、解析、治理、检索和应用，构建统一的知识基础设施能力。产品支持对文档、表格、图片等多种类型内容进行集中管理与结构化处理，形成可检索、可追溯、可运营的知识底座，并为智能问答、政策查询、边聊边办、合同起草、报告生成等智能体应用提供知识支撑，帮助组织提升知识治理水平和智能化服务能力。,数据应用,S,,2026-04-14 15:04:28,2026-06-09 14:23:27,2026-07-28 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
591,DATA_INNOVATION,创新成果-数据创新成果,152,111,31,数据集,DATA,企业团队组成分析服务,北京金融大数据有限公司,本项目创新成果聚焦实用性和简洁性，核心有两点。一是创新融合金融行业需求与大数据技术，摒弃传统人工核查模式，构建专属金融企业信息核查数据库，打破人工核查效率低、误差大、范围有限的局限，实现核查工作的智能化转型，无需人工逐一对接数据，大幅节省人力成本。二是创新采用多源权威数据交叉验证机制，不仅能高效实现企业名称与统一社会信用代码的精准比对、模糊匹配，破解谐音、形近、简称等特殊场景的信息不一致问题，还新增企业主要人员信息核验功能，简化入参和出参，操作便捷、结果清晰。整体创新点贴合金融行业实际需求，无需复杂操作，可直接适配各类金融机构业务，有效提升核查效率和准确性，推动行业核查模式优化。,数据集,J,,2026-03-31 21:02:28,2026-06-09 14:23:27,2026-07-28 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
592,DATA_INNOVATION,创新成果-数据创新成果,153,110,31,数据集,DATA,企业属性认证服务,北京金融大数据有限公司,本项目形成面向银行、保险等金融机构的小微企业信息核查标准化接口成果，构建起安全、稳定、高效的涉企信息核验服务能力。该接口支持通过企业名称、统一社会信用代码等唯一标识，对北京市注册小微企业开展主体身份、企业资质的实时在线核验与信息确认，实现金融机构在业务办理环节对小微企业信息的自动化、规范化核查。成果严格遵循北京市数据共享、安全管理及隐私保护相关要求，具备完善的权限管理、访问控制、日志审计等保障机制，可有效支撑金融机构开展信贷审批、普惠金融、风险管控等相关业务，提升工作效率、降低运营风险，为优化首都营商环境、助力金融服务实体经济提供持续、可靠的数据支撑。,数据集,J,,2026-03-31 21:02:05,2026-06-09 14:23:27,2026-07-28 02:01:12,0,false,https://dibj.cn/portal/api/common/calling/page?tableCode=DATA_INNOVATION
